instant,dteday_by_hour,season_by_hour,yr_by_hour,mnth_by_hour,hr,holiday_by_hour,weekday_by_hour,workingday_by_hour,weathersit_by_hour,temp_by_hour,atemp_by_hour,hum_by_hour,windspeed_by_hour,casual_by_hour,registered_by_hour,cnt_by_hour,dteday_by_day,season_by_day,yr_by_day,mnth_by_day,holiday_by_day,weekday_by_day,workingday_by_day,weathersit_by_day,temp_by_day,atemp_by_day,hum_by_day,windspeed_by_day,casual_by_day,registered_by_day,cnt_by_day
9193,,4,1,1,22,0,1,1,2,10.66,12.120000000000001,100.0,19.0012,4,64,68,,,,,,,,,,,,,,,
9194,,4,1,1,23,0,1,1,2,11.48,12.879999999999999,93.0,22.0028,2,35,37,,,,,,,,,,,,,,,
9195,,4,1,1,0,0,2,1,2,12.299999999999999,14.395,100.0,19.0012,6,19,25,,,,,,,,,,,,,,,
9196,,4,1,1,1,0,2,1,2,13.120000000000001,15.15,93.0,16.997899999999998,2,7,9,,,,,,,,,,,,,,,
9197,,4,1,1,2,0,2,1,2,13.120000000000001,15.15,93.0,15.001299999999999,2,6,8,,,,,,,,,,,,,,,
9198,,4,1,1,3,0,2,1,2,13.120000000000001,16.665,93.0,8.9981,0,3,3,,,,,,,,,,,,,,,
9199,,4,1,1,4,0,2,1,2,12.299999999999999,15.909999999999998,100.0,6.0032,0,2,2,,,,,,,,,,,,,,,
9200,,4,1,1,5,0,2,1,2,12.299999999999999,15.909999999999998,100.0,6.0032,0,26,26,,,,,,,,,,,,,,,
9201,,4,1,1,6,0,2,1,2,13.120000000000001,15.909999999999998,93.0,12.998000000000001,1,88,89,,,,,,,,,,,,,,,
9202,,4,1,1,7,0,2,1,2,13.120000000000001,16.665,93.0,8.9981,11,221,232,,,,,,,,,,,,,,,
9203,,4,1,1,8,0,2,1,2,13.120000000000001,16.665,93.0,8.9981,11,479,490,,,,,,,,,,,,,,,
9204,,4,1,1,9,0,2,1,2,13.120000000000001,16.665,87.0,6.0032,11,244,255,,,,,,,,,,,,,,,
9205,,4,1,1,10,0,2,1,1,13.120000000000001,16.665,93.0,6.0032,23,93,116,,,,,,,,,,,,,,,
9206,,4,1,1,11,0,2,1,1,13.940000000000001,16.665,87.0,8.9981,30,123,153,,,,,,,,,,,,,,,
9207,,4,1,1,12,0,2,1,1,13.940000000000001,16.665,87.0,11.0014,25,150,175,,,,,,,,,,,,,,,
9208,,4,1,1,13,0,2,1,1,13.940000000000001,16.665,87.0,11.0014,33,170,203,,,,,,,,,,,,,,,
9209,,4,1,1,14,0,2,1,1,14.76,17.424999999999997,81.0,15.001299999999999,35,138,173,,,,,,,,,,,,,,,
9210,,4,1,1,15,0,2,1,2,16.400000000000002,20.455000000000002,71.0,11.0014,52,156,208,,,,,,,,,,,,,,,
9211,,4,1,1,16,0,2,1,1,16.400000000000002,20.455000000000002,71.0,8.9981,35,243,278,,,,,,,,,,,,,,,
9212,,4,1,1,17,0,2,1,1,17.22,21.21,67.0,6.0032,41,474,515,,,,,,,,,,,,,,,
9213,,4,1,1,18,0,2,1,1,16.400000000000002,20.455000000000002,62.0,6.0032,32,391,423,,,,,,,,,,,,,,,
9214,,4,1,1,19,0,2,1,1,18.04,21.97,51.0,6.0032,20,311,331,,,,,,,,,,,,,,,
9215,,4,1,1,20,0,2,1,1,13.120000000000001,17.424999999999997,76.0,0.0,18,211,229,,,,,,,,,,,,,,,
9216,,4,1,1,21,0,2,1,1,14.76,18.94,71.0,0.0,18,154,172,,,,,,,,,,,,,,,
9217,,4,1,1,22,0,2,1,1,13.120000000000001,17.424999999999997,81.0,0.0,14,111,125,,,,,,,,,,,,,,,
9218,,4,1,1,23,0,2,1,1,13.120000000000001,17.424999999999997,76.0,0.0,19,80,99,,,,,,,,,,,,,,,
9219,,4,1,1,0,0,3,1,1,10.66,15.15,93.0,0.0,6,25,31,,,,,,,,,,,,,,,
9220,,4,1,1,1,0,3,1,1,12.299999999999999,14.395,70.0,15.001299999999999,4,9,13,,,,,,,,,,,,,,,
9221,,4,1,1,2,0,3,1,1,11.48,13.635,70.0,12.998000000000001,3,3,6,,,,,,,,,,,,,,,
9222,,4,1,1,3,0,3,1,1,10.66,12.879999999999999,75.0,12.998000000000001,0,1,1,,,,,,,,,,,,,,,
9223,,4,1,1,4,0,3,1,1,10.66,12.120000000000001,70.0,19.0012,0,4,4,,,,,,,,,,,,,,,
9224,,4,1,1,5,0,3,1,1,10.66,12.120000000000001,70.0,19.0012,0,33,33,,,,,,,,,,,,,,,
9225,,4,1,1,6,0,3,1,1,9.84,11.365,73.0,15.001299999999999,1,87,88,,,,,,,,,,,,,,,
9226,,4,1,1,7,0,3,1,1,9.84,11.365,75.0,15.001299999999999,14,243,257,,,,,,,,,,,,,,,
9227,,4,1,1,8,0,3,1,1,9.84,11.365,70.0,16.997899999999998,18,495,513,,,,,,,,,,,,,,,
9228,,4,1,1,9,0,3,1,1,9.84,11.365,70.0,16.997899999999998,18,218,236,,,,,,,,,,,,,,,
9229,,4,1,1,10,0,3,1,2,10.66,11.365,70.0,22.0028,30,111,141,,,,,,,,,,,,,,,
9230,,4,1,1,11,0,3,1,2,12.299999999999999,13.635,61.0,19.999499999999998,52,105,157,,,,,,,,,,,,,,,
9231,,4,1,1,12,0,3,1,1,13.120000000000001,16.665,53.0,8.9981,46,147,193,,,,,,,,,,,,,,,
9232,,4,1,1,13,0,3,1,1,13.940000000000001,16.665,49.0,8.9981,63,149,212,,,,,,,,,,,,,,,
9233,,4,1,1,14,0,3,1,1,13.940000000000001,17.424999999999997,49.0,6.0032,53,107,160,,,,,,,,,,,,,,,
9234,,4,1,1,15,0,3,1,1,14.76,18.94,46.0,0.0,30,125,155,,,,,,,,,,,,,,,
9235,,4,1,1,16,0,3,1,1,13.940000000000001,16.665,53.0,11.0014,29,217,246,,,,,,,,,,,,,,,
9236,,4,1,1,17,0,3,1,1,14.76,17.424999999999997,53.0,11.0014,27,443,470,,,,,,,,,,,,,,,
9237,,4,1,1,18,0,3,1,1,13.120000000000001,16.665,66.0,8.9981,24,415,439,,,,,,,,,,,,,,,
9238,,4,1,1,19,0,3,1,2,13.940000000000001,18.18,53.0,0.0,5,311,316,,,,,,,,,,,,,,,
9239,,4,1,1,20,0,3,1,1,13.120000000000001,15.909999999999998,61.0,12.998000000000001,10,225,235,,,,,,,,,,,,,,,
9240,,4,1,1,21,0,3,1,1,12.299999999999999,16.665,65.0,0.0,19,166,185,,,,,,,,,,,,,,,
9241,,4,1,1,22,0,3,1,1,12.299999999999999,15.909999999999998,65.0,6.0032,12,101,113,,,,,,,,,,,,,,,
9242,,4,1,1,23,0,3,1,2,11.48,15.909999999999998,65.0,0.0,3,63,66,,,,,,,,,,,,,,,
9243,,4,1,1,0,0,4,1,2,11.48,14.395,75.0,7.0015,3,22,25,,,,,,,,,,,,,,,
9244,,4,1,1,1,0,4,1,2,11.48,15.909999999999998,75.0,0.0,5,16,21,,,,,,,,,,,,,,,
9245,,4,1,1,2,0,4,1,2,11.48,13.635,75.0,11.0014,1,6,7,,,,,,,,,,,,,,,
9246,,4,1,1,3,0,4,1,2,11.48,15.15,75.0,6.0032,1,5,6,,,,,,,,,,,,,,,
9247,,4,1,1,4,0,4,1,1,11.48,15.909999999999998,75.0,0.0,0,3,3,,,,,,,,,,,,,,,
9248,,4,1,1,5,0,4,1,2,12.299999999999999,15.909999999999998,75.0,7.0015,0,28,28,,,,,,,,,,,,,,,
9249,,4,1,1,6,0,4,1,2,11.48,15.909999999999998,81.0,0.0,0,88,88,,,,,,,,,,,,,,,
9250,,4,1,1,7,0,4,1,2,11.48,15.15,81.0,6.0032,11,228,239,,,,,,,,,,,,,,,
9251,,4,1,1,8,0,4,1,2,11.48,15.15,81.0,6.0032,16,514,530,,,,,,,,,,,,,,,
9252,,4,1,1,9,0,4,1,2,12.299999999999999,16.665,81.0,0.0,18,256,274,,,,,,,,,,,,,,,
9253,,4,1,1,10,0,4,1,2,12.299999999999999,15.15,81.0,8.9981,16,92,108,,,,,,,,,,,,,,,
9254,,4,1,1,11,0,4,1,2,12.299999999999999,15.909999999999998,87.0,7.0015,11,100,111,,,,,,,,,,,,,,,
9255,,4,1,1,12,0,4,1,2,13.940000000000001,16.665,81.0,8.9981,29,136,165,,,,,,,,,,,,,,,
9256,,4,1,1,13,0,4,1,2,15.58,19.695,71.0,0.0,17,156,173,,,,,,,,,,,,,,,
9257,,4,1,1,14,0,4,1,2,16.400000000000002,20.455000000000002,71.0,7.0015,16,112,128,,,,,,,,,,,,,,,
9258,,4,1,1,15,0,4,1,2,17.22,21.21,71.0,7.0015,22,142,164,,,,,,,,,,,,,,,
9259,,4,1,1,16,0,4,1,2,16.400000000000002,20.455000000000002,71.0,6.0032,15,209,224,,,,,,,,,,,,,,,
9260,,4,1,1,17,0,4,1,2,17.22,21.21,71.0,0.0,16,397,413,,,,,,,,,,,,,,,
9261,,4,1,1,18,0,4,1,2,17.22,21.21,71.0,0.0,12,394,406,,,,,,,,,,,,,,,
9262,,4,1,1,19,0,4,1,2,16.400000000000002,20.455000000000002,76.0,7.0015,11,302,313,,,,,,,,,,,,,,,
9263,,4,1,1,20,0,4,1,2,16.400000000000002,20.455000000000002,82.0,8.9981,8,216,224,,,,,,,,,,,,,,,
9264,,4,1,1,21,0,4,1,2,16.400000000000002,20.455000000000002,76.0,7.0015,8,184,192,,,,,,,,,,,,,,,
9265,,4,1,1,22,0,4,1,1,15.58,19.695,82.0,7.0015,3,139,142,,,,,,,,,,,,,,,
9266,,4,1,1,23,0,4,1,2,16.400000000000002,20.455000000000002,82.0,0.0,5,86,91,,,,,,,,,,,,,,,
9267,,4,1,1,0,0,5,1,2,16.400000000000002,20.455000000000002,82.0,16.997899999999998,6,32,38,,,,,,,,,,,,,,,
9268,,4,1,1,1,0,5,1,2,16.400000000000002,20.455000000000002,87.0,15.001299999999999,6,23,29,,,,,,,,,,,,,,,
9269,,4,1,1,2,0,5,1,1,17.22,21.21,94.0,8.9981,2,11,13,,,,,,,,,,,,,,,
9270,,4,1,1,3,0,5,1,2,17.22,21.21,94.0,19.0012,3,5,8,,,,,,,,,,,,,,,
9271,,4,1,1,4,0,5,1,2,16.400000000000002,20.455000000000002,100.0,19.999499999999998,1,3,4,,,,,,,,,,,,,,,
9272,,4,1,1,5,0,5,1,2,17.22,21.21,94.0,22.0028,0,24,24,,,,,,,,,,,,,,,
9273,,4,1,1,6,0,5,1,2,17.22,21.21,100.0,22.0028,0,72,72,,,,,,,,,,,,,,,
9274,,4,1,1,7,0,5,1,2,17.22,21.21,100.0,19.999499999999998,6,128,134,,,,,,,,,,,,,,,
9275,,4,1,1,8,0,5,1,3,20.5,24.240000000000002,88.0,19.0012,14,206,220,,,,,,,,,,,,,,,
9276,,4,1,1,9,0,5,1,3,20.5,24.240000000000002,88.0,19.0012,6,101,107,,,,,,,,,,,,,,,
9277,,4,1,1,10,0,5,1,3,19.68,23.485,100.0,11.0014,9,117,126,,,,,,,,,,,,,,,
9278,,4,1,1,11,0,5,1,2,19.68,23.485,94.0,8.9981,10,95,105,,,,,,,,,,,,,,,
9279,,4,1,1,12,0,5,1,2,20.5,24.240000000000002,88.0,11.0014,25,155,180,,,,,,,,,,,,,,,
9280,,4,1,1,13,0,5,1,1,20.5,24.240000000000002,59.0,31.0009,26,175,201,,,,,,,,,,,,,,,
9281,,4,1,1,14,0,5,1,1,20.5,24.240000000000002,55.00000000000001,36.9974,23,153,176,,,,,,,,,,,,,,,
9282,,4,1,1,15,0,5,1,1,19.68,23.485,51.0,22.0028,27,170,197,,,,,,,,,,,,,,,
9283,,4,1,1,16,0,5,1,1,18.04,21.97,51.0,36.9974,26,241,267,,,,,,,,,,,,,,,
9284,,4,1,1,17,0,5,1,1,17.22,21.21,50.0,39.000699999999995,16,406,422,,,,,,,,,,,,,,,
9285,,4,1,1,18,0,5,1,1,16.400000000000002,20.455000000000002,50.0,32.9975,20,363,383,,,,,,,,,,,,,,,
9286,,4,1,1,19,0,5,1,1,14.76,16.665,50.0,26.0027,10,241,251,,,,,,,,,,,,,,,
9287,,4,1,1,20,0,5,1,1,13.940000000000001,15.15,53.0,23.9994,6,153,159,,,,,,,,,,,,,,,
9288,,4,1,1,21,0,5,1,1,13.940000000000001,14.395,53.0,35.0008,8,127,135,,,,,,,,,,,,,,,
9289,,4,1,1,22,0,5,1,1,13.940000000000001,15.15,49.0,26.0027,11,108,119,,,,,,,,,,,,,,,
9290,,4,1,1,23,0,5,1,1,13.120000000000001,14.395,49.0,27.999299999999998,8,78,86,,,,,,,,,,,,,,,
9291,,4,1,1,0,0,6,0,1,12.299999999999999,14.395,52.0,19.0012,1,68,69,,,,,,,,,,,,,,,
9292,,4,1,1,1,0,6,0,1,12.299999999999999,15.15,52.0,11.0014,1,57,58,,,,,,,,,,,,,,,
9293,,4,1,1,2,0,6,0,1,10.66,15.15,60.0,0.0,3,38,41,,,,,,,,,,,,,,,
9294,,4,1,1,3,0,6,0,1,10.66,14.395,60.0,6.0032,1,16,17,,,,,,,,,,,,,,,
9295,,4,1,1,4,0,6,0,1,10.66,12.879999999999999,60.0,11.0014,0,8,8,,,,,,,,,,,,,,,
9296,,4,1,1,5,0,6,0,1,9.84,12.879999999999999,75.0,6.0032,0,10,10,,,,,,,,,,,,,,,
9297,,4,1,1,6,0,6,0,1,9.84,14.395,70.0,0.0,3,12,15,,,,,,,,,,,,,,,
9298,,4,1,1,7,0,6,0,1,9.02,13.635,75.0,0.0,3,28,31,,,,,,,,,,,,,,,
9299,,4,1,1,8,0,6,0,1,8.200000000000001,11.365,80.0,6.0032,9,82,91,,,,,,,,,,,,,,,
9300,,4,1,1,9,0,6,0,1,9.02,13.635,80.0,0.0,13,145,158,,,,,,,,,,,,,,,
9301,,4,1,1,10,0,6,0,1,10.66,13.635,70.0,8.9981,27,164,191,,,,,,,,,,,,,,,
9302,,4,1,1,11,0,6,0,1,12.299999999999999,15.15,56.00000000000001,8.9981,55,241,296,,,,,,,,,,,,,,,
9303,,4,1,1,12,0,6,0,1,12.299999999999999,14.395,61.0,19.0012,70,244,314,,,,,,,,,,,,,,,
9304,,4,1,1,13,0,6,0,1,13.940000000000001,15.909999999999998,56.99999999999999,16.997899999999998,80,293,373,,,,,,,,,,,,,,,
9305,,4,1,1,14,0,6,0,1,15.58,19.695,50.0,26.0027,123,239,362,,,,,,,,,,,,,,,
9306,,4,1,1,15,0,6,0,1,16.400000000000002,20.455000000000002,47.0,22.0028,90,320,410,,,,,,,,,,,,,,,
9307,,4,1,1,16,0,6,0,1,17.22,21.21,44.0,23.9994,131,276,407,,,,,,,,,,,,,,,
9308,,4,1,1,17,0,6,0,1,17.22,21.21,44.0,26.0027,57,233,290,,,,,,,,,,,,,,,
9309,,4,1,1,18,0,6,0,1,17.22,21.21,41.0,15.001299999999999,40,201,241,,,,,,,,,,,,,,,
9310,,4,1,1,19,0,6,0,2,17.22,21.21,41.0,36.9974,33,173,206,,,,,,,,,,,,,,,
9311,,4,1,1,20,0,6,0,1,16.400000000000002,20.455000000000002,35.0,26.0027,5,115,120,,,,,,,,,,,,,,,
9312,,4,1,1,21,0,6,0,1,14.76,16.665,28.999999999999996,23.9994,18,109,127,,,,,,,,,,,,,,,
9313,,4,1,1,22,0,6,0,1,13.940000000000001,16.665,34.0,12.998000000000001,6,97,103,,,,,,,,,,,,,,,
9314,,4,1,1,23,0,6,0,1,13.120000000000001,15.909999999999998,31.0,12.998000000000001,6,79,85,,,,,,,,,,,,,,,
9315,,4,1,1,0,0,0,0,1,12.299999999999999,14.395,33.0,15.001299999999999,15,81,96,,,,,,,,,,,,,,,
9316,,4,1,1,1,0,0,0,1,12.299999999999999,13.635,28.000000000000004,23.9994,5,68,73,,,,,,,,,,,,,,,
9317,,4,1,1,2,0,0,0,1,11.48,12.879999999999999,26.0,22.0028,3,48,51,,,,,,,,,,,,,,,
9318,,4,1,1,3,0,0,0,1,10.66,12.879999999999999,28.000000000000004,12.998000000000001,4,17,21,,,,,,,,,,,,,,,
9319,,4,1,1,4,0,0,0,1,9.84,12.879999999999999,30.0,0.0,0,5,5,,,,,,,,,,,,,,,
9320,,4,1,1,5,0,0,0,1,8.200000000000001,10.605,51.0,8.9981,1,6,7,,,,,,,,,,,,,,,
9321,,4,1,1,6,0,0,0,1,8.200000000000001,11.365,40.0,7.0015,1,4,5,,,,,,,,,,,,,,,
9322,,4,1,1,7,0,0,0,1,8.200000000000001,10.605,37.0,8.9981,0,12,12,,,,,,,,,,,,,,,
9323,,4,1,1,8,0,0,0,1,7.38,9.85,40.0,8.9981,9,61,70,,,,,,,,,,,,,,,
9324,,4,1,1,9,0,0,0,1,7.38,9.85,43.0,8.9981,13,98,111,,,,,,,,,,,,,,,
9325,,4,1,1,10,0,0,0,1,9.84,12.120000000000001,35.0,8.9981,38,153,191,,,,,,,,,,,,,,,
9326,,4,1,1,11,0,0,0,1,11.48,13.635,28.000000000000004,15.001299999999999,57,198,255,,,,,,,,,,,,,,,
9327,,4,1,1,12,0,0,0,1,13.120000000000001,15.15,26.0,15.001299999999999,73,215,288,,,,,,,,,,,,,,,
9328,,4,1,1,13,0,0,0,1,13.120000000000001,15.15,26.0,15.001299999999999,78,238,316,,,,,,,,,,,,,,,
9329,,4,1,1,14,0,0,0,1,13.120000000000001,15.15,26.0,16.997899999999998,51,229,280,,,,,,,,,,,,,,,
9330,,4,1,1,15,0,0,0,1,14.76,16.665,25.0,19.0012,68,242,310,,,,,,,,,,,,,,,
9331,,4,1,1,16,0,0,0,1,14.76,16.665,21.0,27.999299999999998,54,268,322,,,,,,,,,,,,,,,
9332,,4,1,1,17,0,0,0,1,14.76,16.665,21.0,27.999299999999998,33,201,234,,,,,,,,,,,,,,,
9333,,4,1,1,18,0,0,0,1,13.940000000000001,15.15,23.0,23.9994,17,151,168,,,,,,,,,,,,,,,
9334,,4,1,1,19,0,0,0,1,13.120000000000001,15.15,28.999999999999996,16.997899999999998,14,145,159,,,,,,,,,,,,,,,
9335,,4,1,1,20,0,0,0,1,12.299999999999999,14.395,39.0,15.001299999999999,13,98,111,,,,,,,,,,,,,,,
9336,,4,1,1,21,0,0,0,1,12.299999999999999,14.395,33.0,19.0012,0,69,69,,,,,,,,,,,,,,,
9337,,4,1,1,22,0,0,0,1,13.120000000000001,14.395,26.0,26.0027,7,57,64,,,,,,,,,,,,,,,
9338,,4,1,1,23,0,0,0,1,12.299999999999999,13.635,33.0,22.0028,4,21,25,,,,,,,,,,,,,,,
9339,,4,1,1,0,0,1,1,2,13.120000000000001,14.395,26.0,27.999299999999998,0,10,10,,,,,,,,,,,,,,,
9340,,4,1,1,1,0,1,1,1,10.66,11.365,60.0,23.9994,0,9,9,,,,,,,,,,,,,,,
9341,,4,1,1,2,0,1,1,1,9.84,10.605,48.0,23.9994,1,6,7,,,,,,,,,,,,,,,
9342,,4,1,1,3,0,1,1,1,9.84,11.365,48.0,12.998000000000001,0,4,4,,,,,,,,,,,,,,,
9343,,4,1,1,4,0,1,1,1,8.200000000000001,10.605,51.0,8.9981,0,5,5,,,,,,,,,,,,,,,
9344,,4,1,1,5,0,1,1,1,8.200000000000001,10.605,51.0,8.9981,0,26,26,,,,,,,,,,,,,,,
9345,,4,1,1,6,0,1,1,1,9.02,10.605,44.0,16.997899999999998,0,80,80,,,,,,,,,,,,,,,
9346,,4,1,1,7,0,1,1,1,9.02,10.605,44.0,19.0012,4,221,225,,,,,,,,,,,,,,,
9347,,4,1,1,8,0,1,1,1,8.200000000000001,9.85,47.0,15.001299999999999,12,481,493,,,,,,,,,,,,,,,
9348,,4,1,1,9,0,1,1,1,8.200000000000001,9.85,47.0,15.001299999999999,5,193,198,,,,,,,,,,,,,,,
9349,,4,1,1,10,0,1,1,1,9.02,10.605,41.0,19.0012,3,82,85,,,,,,,,,,,,,,,
9350,,4,1,1,11,0,1,1,1,10.66,12.879999999999999,38.0,0.0,6,93,99,,,,,,,,,,,,,,,
9351,,4,1,1,12,0,1,1,1,10.66,11.365,35.0,26.0027,5,129,134,,,,,,,,,,,,,,,
9352,,4,1,1,13,0,1,1,1,12.299999999999999,14.395,31.0,12.998000000000001,15,117,132,,,,,,,,,,,,,,,
9353,,4,1,1,14,0,1,1,1,13.120000000000001,16.665,24.0,8.9981,15,100,115,,,,,,,,,,,,,,,
9354,,4,1,1,15,0,1,1,1,13.120000000000001,15.909999999999998,24.0,12.998000000000001,7,131,138,,,,,,,,,,,,,,,
9355,,4,1,1,16,0,1,1,1,13.940000000000001,16.665,25.0,12.998000000000001,11,210,221,,,,,,,,,,,,,,,
9356,,4,1,1,17,0,1,1,1,14.76,17.424999999999997,21.0,12.998000000000001,16,422,438,,,,,,,,,,,,,,,
9357,,4,1,1,18,0,1,1,1,13.940000000000001,16.665,23.0,11.0014,11,399,410,,,,,,,,,,,,,,,
9358,,4,1,1,19,0,1,1,1,12.299999999999999,15.909999999999998,45.0,7.0015,8,298,306,,,,,,,,,,,,,,,
9359,,4,1,1,20,0,1,1,1,12.299999999999999,15.15,39.0,11.0014,2,179,181,,,,,,,,,,,,,,,
9360,,4,1,1,21,0,1,1,1,12.299999999999999,15.15,42.0,11.0014,3,159,162,,,,,,,,,,,,,,,
9361,,4,1,1,22,0,1,1,1,11.48,13.635,48.0,15.001299999999999,2,92,94,,,,,,,,,,,,,,,
9362,,4,1,1,23,0,1,1,1,10.66,12.879999999999999,60.0,12.998000000000001,0,52,52,,,,,,,,,,,,,,,
9363,,4,1,1,0,0,2,1,1,11.48,13.635,52.0,16.997899999999998,0,15,15,,,,,,,,,,,,,,,
9364,,4,1,1,1,0,2,1,1,12.299999999999999,13.635,42.0,19.999499999999998,1,7,8,,,,,,,,,,,,,,,
9365,,4,1,1,2,0,2,1,1,12.299999999999999,14.395,42.0,15.001299999999999,0,2,2,,,,,,,,,,,,,,,
9366,,4,1,1,3,0,2,1,1,12.299999999999999,14.395,45.0,15.001299999999999,0,2,2,,,,,,,,,,,,,,,
9367,,4,1,1,4,0,2,1,1,12.299999999999999,14.395,49.0,12.998000000000001,0,1,1,,,,,,,,,,,,,,,
9368,,4,1,1,5,0,2,1,1,12.299999999999999,14.395,49.0,12.998000000000001,0,22,22,,,,,,,,,,,,,,,
9369,,4,1,1,6,0,2,1,1,11.48,13.635,52.0,11.0014,0,104,104,,,,,,,,,,,,,,,
9370,,4,1,1,7,0,2,1,1,10.66,12.879999999999999,60.0,12.998000000000001,6,273,279,,,,,,,,,,,,,,,
9371,,4,1,1,8,0,2,1,1,10.66,13.635,60.0,7.0015,14,498,512,,,,,,,,,,,,,,,
9372,,4,1,1,9,0,2,1,1,12.299999999999999,14.395,52.0,12.998000000000001,30,231,261,,,,,,,,,,,,,,,
9373,,4,1,1,10,0,2,1,2,13.120000000000001,15.909999999999998,56.99999999999999,12.998000000000001,34,110,144,,,,,,,,,,,,,,,
9374,,4,1,1,11,0,2,1,1,16.400000000000002,20.455000000000002,37.0,19.0012,14,125,139,,,,,,,,,,,,,,,
9375,,4,1,1,12,0,2,1,1,16.400000000000002,20.455000000000002,43.0,19.999499999999998,13,181,194,,,,,,,,,,,,,,,
9376,,4,1,1,13,0,2,1,1,18.86,22.725,36.0,15.001299999999999,27,171,198,,,,,,,,,,,,,,,
9377,,4,1,1,14,0,2,1,1,20.5,24.240000000000002,28.999999999999996,22.0028,18,142,160,,,,,,,,,,,,,,,
9378,,4,1,1,15,0,2,1,1,22.14,25.759999999999998,26.0,30.002599999999997,27,150,177,,,,,,,,,,,,,,,
9379,,4,1,1,16,0,2,1,1,22.14,25.759999999999998,26.0,30.002599999999997,30,277,307,,,,,,,,,,,,,,,
9380,,4,1,1,17,0,2,1,1,22.14,25.759999999999998,26.0,27.999299999999998,41,518,559,,,,,,,,,,,,,,,
9381,,4,1,1,18,0,2,1,1,22.14,25.759999999999998,24.0,23.9994,16,486,502,,,,,,,,,,,,,,,
9382,,4,1,1,19,0,2,1,1,20.5,24.240000000000002,28.999999999999996,19.0012,22,306,328,,,,,,,,,,,,,,,
9383,,4,1,1,20,0,2,1,1,16.400000000000002,20.455000000000002,57.99999999999999,7.0015,15,223,238,,,,,,,,,,,,,,,
9384,,4,1,1,21,0,2,1,1,18.86,22.725,33.0,19.999499999999998,3,162,165,,,,,,,,,,,,,,,
9385,,4,1,1,22,0,2,1,1,18.04,21.97,35.0,19.999499999999998,11,118,129,,,,,,,,,,,,,,,
9386,,4,1,1,23,0,2,1,1,18.04,21.97,38.0,16.997899999999998,2,61,63,,,,,,,,,,,,,,,
9387,,4,1,2,0,0,3,1,1,18.04,21.97,38.0,19.0012,0,31,31,,,,,,,,,,,,,,,
9388,,4,1,2,1,0,3,1,1,18.04,21.97,41.0,19.0012,0,4,4,,,,,,,,,,,,,,,
9389,,4,1,2,2,0,3,1,1,18.04,21.97,44.0,19.0012,1,6,7,,,,,,,,,,,,,,,
9390,,4,1,2,3,0,3,1,1,18.04,21.97,44.0,12.998000000000001,0,3,3,,,,,,,,,,,,,,,
9391,,4,1,2,4,0,3,1,1,16.400000000000002,20.455000000000002,50.0,11.0014,0,1,1,,,,,,,,,,,,,,,
9392,,4,1,2,5,0,3,1,1,16.400000000000002,20.455000000000002,50.0,11.0014,0,18,18,,,,,,,,,,,,,,,
9393,,4,1,2,6,0,3,1,3,16.400000000000002,20.455000000000002,54.0,11.0014,0,67,67,,,,,,,,,,,,,,,
9394,,4,1,2,7,0,3,1,3,15.58,19.695,62.0,6.0032,7,201,208,,,,,,,,,,,,,,,
9395,,4,1,2,8,0,3,1,3,14.76,18.18,73.0,7.0015,15,505,520,,,,,,,,,,,,,,,
9396,,4,1,2,9,0,3,1,2,14.76,17.424999999999997,71.0,12.998000000000001,9,267,276,,,,,,,,,,,,,,,
9397,,4,1,2,10,0,3,1,1,16.400000000000002,20.455000000000002,62.0,8.9981,9,124,133,,,,,,,,,,,,,,,
9398,,4,1,2,11,0,3,1,1,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,27,116,143,,,,,,,,,,,,,,,
9399,,4,1,2,12,0,3,1,1,18.04,21.97,54.0,7.0015,26,153,179,,,,,,,,,,,,,,,
9400,,4,1,2,13,0,3,1,1,18.86,22.725,47.0,15.001299999999999,12,174,186,,,,,,,,,,,,,,,
9401,,4,1,2,14,0,3,1,1,25.419999999999998,31.06,33.0,15.001299999999999,33,159,192,,,,,,,,,,,,,,,
9402,,4,1,2,15,0,3,1,1,24.599999999999998,31.06,35.0,19.0012,25,169,194,,,,,,,,,,,,,,,
9403,,4,1,2,16,0,3,1,1,24.599999999999998,31.06,40.0,15.001299999999999,22,261,283,,,,,,,,,,,,,,,
9404,,4,1,2,17,0,3,1,1,23.779999999999998,27.275,43.0,12.998000000000001,31,508,539,,,,,,,,,,,,,,,
9405,,4,1,2,18,0,3,1,1,22.96,26.515,46.0,11.0014,12,514,526,,,,,,,,,,,,,,,
9406,,4,1,2,19,0,3,1,1,22.14,25.759999999999998,52.0,19.0012,20,315,335,,,,,,,,,,,,,,,
9407,,4,1,2,20,0,3,1,1,21.32,25.0,52.0,11.0014,10,254,264,,,,,,,,,,,,,,,
9408,,4,1,2,21,0,3,1,1,21.32,25.0,52.0,11.0014,16,217,233,,,,,,,,,,,,,,,
9409,,4,1,2,22,0,3,1,1,20.5,24.240000000000002,55.00000000000001,12.998000000000001,7,133,140,,,,,,,,,,,,,,,
9410,,4,1,2,23,0,3,1,1,18.86,22.725,63.0,6.0032,22,75,97,,,,,,,,,,,,,,,
9411,,4,1,2,0,0,4,1,1,18.86,22.725,59.0,8.9981,7,24,31,,,,,,,,,,,,,,,
9412,,4,1,2,1,0,4,1,2,18.86,22.725,55.00000000000001,0.0,3,14,17,,,,,,,,,,,,,,,
